stem,width,height,blur_var,descartada,reason
anonymous_003_007_466_00_1728571298406_Mandibular_View,1484.0,1112.0,22.831227942144817,False,
anonymous_003-008-935-00_1730724141122_Mandibular_View,1116.0,836.0,121.04065735717587,False,
anonymous_003-008-1247-00_1732965457605_Mandibular_View,1299.0,973.0,61.86720908453859,False,
anonymous_003_103_436_00_1728476704998_Mandibular_View,1273.0,954.0,46.56733774161921,False,
anonymous_003-008-646-00_1729160916094_Mandibular_View,1303.0,976.0,48.72353786362918,False,
anonymous_003_007_514_00_1728722215801_Mandibular_View,2366.0,1329.0,43.439592154888814,False,
anonymous_003_007_338_00_1728018126899_Mandibular_View,2313.0,1733.0,15.78836069081533,False,
anonymous_003-008-864-00_1730207299403_Mandibular_View,1071.0,803.0,97.3656909146841,False,
anonymous_003-008-931-00_1730717738893_Mandibular_View,1372.0,771.0,67.01917065725024,False,
anonymous_003_008_561_00_1728900258396_Mandibular_View,1464.0,1097.0,30.87339405331288,False,
anonymous_003-007-1408-00_1733905931318_Mandibular_View,2425.0,1817.0,11.584932110674975,False,
anonymous_003_007_316_00_1727935213578_Mandibular_View,2063.0,1159.0,368.77994425981046,False,
anonymous_003-008-981-00_1730901075927_Mandibular_View,1145.0,858.0,84.25243451580614,False,
anonymous_003-008-1271-00_1733138221922_Mandibular_View,1430.0,1072.0,115.47169971377635,False,
anonymous_003_007_525_00_1728797698567_Mandibular_View,2691.0,1512.0,47.50447156650004,False,
anonymous_003_007_448_00_1728538878630_Mandibular_View,1927.0,1082.0,52.92840593402074,False,
anonymous_003-009-705-00_1729339948179_Mandibular_View,1628.0,1085.0,54.475162663180676,False,
anonymous_003-007-1237-00_1732950198369_Mandibular_View,2344.0,1757.0,49.54492145079441,False,
anonymous_004-007-1026-00_1731218072400_Mandibular_View,2350.0,1761.0,62.00327206557641,False,
anonymous_003-008-1329-00_1733490890827_Mandibular_View,1047.0,785.0,81.00368958787092,False,
anonymous_003-008-741-00_1729595555946_Mandibular_View,916.0,686.0,68.48052944688727,False,
anonymous_003-008-625-00_1729089968039_Maxillary_Occlusal_View,1404.0,1053.0,22.471533028194763,False,
anonymous_003-007-1092-00_1732250439677_Maxillary_Occlusal_View,3084.0,2312.0,8.719110716529244,False,
anonymous_003-007-1317-00_1733463430876_Maxillary_Occlusal_View,3143.0,2356.0,11.249935312729544,False,
anonymous_003-007-1404-00_1733900046678_Maxillary_Occlusal_View,2417.0,1811.0,22.37028156994505,False,
anonymous_003-008-745-00_1729601900417_Maxillary_Occlusal_View,1606.0,1204.0,19.491271736808823,False,
anonymous_003-007-755-00_1729665983418_Maxillary_Occlusal_View,3601.0,2401.0,9.01015718129541,False,
anonymous_003-007-903-00_1730357034326_Maxillary_Occlusal_View,3367.0,2523.0,7.299492350163431,False,
anonymous_003-008-816-00_1729939059509_Maxillary_Occlusal_View,1847.0,1037.0,27.038203869190728,False,
anonymous_003-007-767-00_1729747427987_Maxillary_Occlusal_View,3427.0,2285.0,7.802790930393531,False,
anonymous_003-007-634-00_1729146043051_Maxillary_Occlusal_View,3407.0,2271.0,7.058887998377967,False,
anonymous_003-008-617-00_1729078067595_Maxillary_Occlusal_View,1423.0,1067.0,28.74301095089785,False,
anonymous_003-008-1070-00_1731412292185_Maxillary_Occlusal_View,1682.0,1261.0,35.908774628722185,False,
anonymous_003_103_412_00_1728381408086_Maxillary_Occlusal_View,1638.0,1228.0,24.88065809782087,False,
anonymous_003-007-1167-00_1732684491311_Maxillary_Occlusal_View,3175.0,2380.0,7.770370259836768,False,
anonymous_003-008-1155-00_1732617388713_Maxillary_Occlusal_View,1602.0,1201.0,27.921161198372783,False,
anonymous_003_007_477_00_1728636023690_Maxillary_Occlusal_View,1889.0,1061.0,183.62684655608095,False,
anonymous_003-007-1452-00_1734075049818_Maxillary_Occlusal_View,2571.0,1927.0,15.507749482822799,False,
anonymous_003-008-685-00_1729257675748_Maxillary_Occlusal_View,1835.0,1375.0,16.915487989686326,False,
anonymous_003-007-1062-00_1731395133625_Maxillary_Occlusal_View,3222.0,2415.0,6.7040517237650965,False,
anonymous_003_008_538_00_1728814454893_Maxillary_Occlusal_View,1676.0,1256.0,21.929272125064877,False,
anonymous_003-007-1475-00_1734158574747_Maxillary_Occlusal_View,2732.0,2048.0,10.376202386460836,False,
anonymous_003-007-1263-00_1733124846881_Maxillary_Occlusal_View,2815.0,1581.0,8.388875651450974,False,
anonymous_003_103_383_00_1728189994793_Maxillary_Occlusal_View,1873.0,1404.0,17.250012929270653,False,
anonymous_003-008-801-00_1729865168164_Maxillary_Occlusal_View,1629.0,1221.0,13.090035003844548,False,
anonymous_003-007-765-00_1729743553963_Maxillary_Occlusal_View,3366.0,2244.0,9.947559070443697,False,
anonymous_003_008_534_00_1728809131094_Maxillary_Occlusal_View,1822.0,1365.0,18.08863450582971,False,
anonymous_003-007-1096-00_1732256335617_Maxillary_Occlusal_View,2653.0,1989.0,9.268257714845175,False,
anonymous_003_103_417_00_1728448767701_Maxillary_Occlusal_View,3312.0,1860.0,50.20406531721183,False,
anonymous_003_103_385_00_1728194367190_Maxillary_Occlusal_View,1643.0,1232.0,16.169805799458114,False,
anonymous_003-008-597-00_1729002988805_Maxillary_Occlusal_View,1654.0,1240.0,91.2111815420479,False,
anonymous_003-007-927-00_1730706613383_Maxillary_Occlusal_View,3458.0,2592.0,14.72292762286248,False,
anonymous_003-008-1370-00_1733737863866_Maxillary_Occlusal_View,1817.0,1362.0,21.658792736839825,False,
anonymous_003-008-1390-00_1733825468008_Maxillary_Occlusal_View,1389.0,1041.0,39.396662503447864,False,
anonymous_003-007-1473-00_1734155565901_Maxillary_Occlusal_View,2668.0,2000.0,10.418946394106738,False,
anonymous_003-008-1458-00_1734086368021_Maxillary_Occlusal_View,1563.0,1171.0,19.05823775752157,False,
anonymous_003-007-677-00_1729246643545_Maxillary_Occlusal_View,1679.0,1259.0,18.63149847503658,False,
anonymous_003-008-1309-00_1733401965672_Maxillary_Occlusal_View,1672.0,1253.0,18.17868772773657,False,
anonymous_004-008-1460-00_1734088283907_Maxillary_Occlusal_View,1744.0,1307.0,22.25654862160183,False,
anonymous_003_008_523_00_1728736795070_Maxillary_Occlusal_View,1770.0,1327.0,29.047797178955346,False,
anonymous_003_007_468_00_1728620859733_Maxillary_Occlusal_View,2774.0,1558.0,21.477507764721175,False,
anonymous_003_007_482_00_1728640974225_Maxillary_Occlusal_View,1613.0,1209.0,33.357187285700725,False,
anonymous_003-008-1106-00_1732275312260_Maxillary_Occlusal_View,1441.0,1080.0,36.09302865280208,False,
anonymous_003-007-1428-00_1733988334630_Maxillary_Occlusal_View,2477.0,1856.0,11.397505535500919,False,
anonymous_003_007_318_00_1727937793659_Maxillary_Occlusal_View,2987.0,2239.0,20.276436688499544,False,
anonymous_003-008-1052-00_1731329608354_Maxillary_Occlusal_View,1252.0,938.0,119.81406399825369,False,
anonymous_003-008-741-00_1729595555946_Maxillary_Occlusal_View,1571.0,1178.0,22.09843457823593,False,
anonymous_003-007-1398-00_1733892905827_Maxillary_Occlusal_View,3154.0,2364.0,18.73751189600718,False,
anonymous_003-008-997-00_1730975206077_Maxillary_Occlusal_View,1552.0,1163.0,52.37708583337035,False,
anonymous_003_103_369_00_1728122663687_Maxillary_Occlusal_View,1748.0,1310.0,25.300620082235707,False,
anonymous_003_103_387_00_1728198102551_Maxillary_Occlusal_View,1633.0,1224.0,23.85705393433945,False,
anonymous_003-007-1208-00_1732856242544_Maxillary_Occlusal_View,2673.0,2003.0,8.281730180706173,False,
anonymous_004-008-1331-00_1733493131375_Maxillary_Occlusal_View,1558.0,1168.0,28.52083469574855,False,
anonymous_003-008-569-00_1728912732907_Maxillary_Occlusal_View,1649.0,1236.0,17.499378362092354,False,
anonymous_003-008-573-00_1728917922092_Maxillary_Occlusal_View,1524.0,1142.0,26.057800168251912,False,
anonymous_003-007-1239-00_1732953329744_Maxillary_Occlusal_View,2907.0,2178.0,10.382138771794535,False,
anonymous_003-007-1060-00_1731392641455_Maxillary_Occlusal_View,3081.0,2309.0,8.188819443916541,False,
anonymous_003_007_448_00_1728538878630_Maxillary_Occlusal_View,2561.0,1438.0,9.619262959274089,False,
anonymous_003_007_550_00_1728882478562_Maxillary_Occlusal_View,3239.0,2159.0,45.82956244273745,False,
anonymous_003_007_410_00_1728378208036_Maxillary_Occlusal_View,2688.0,1510.0,17.807147482179577,False,
anonymous_003-008-1110-00_1732280871545_Maxillary_Occlusal_View,1618.0,1213.0,21.809568060884207,False,
anonymous_003-008-1412-00_1733912971275_Maxillary_Occlusal_View,1539.0,1153.0,17.5004190267083,False,
anonymous_003-007-1468-00_1734151836223_Maxillary_Occlusal_View,2956.0,2215.0,13.728491147438017,False,
anonymous_003-007-1066-00_1731400435441_Maxillary_Occlusal_View,3029.0,2270.0,8.497942357214919,False,
anonymous_003-008-619-00_1729080900725_Maxillary_Occlusal_View,1478.0,1108.0,27.91708510767128,False,
anonymous_003-007-1333-00_1733546768749_Maxillary_Occlusal_View,2958.0,2217.0,10.427053014673387,False,
anonymous_003_103_298_00_1727864717921_Maxillary_Occlusal_View,1897.0,1422.0,20.55437817236905,False,
anonymous_003-007-1421-00_1733979671839_Maxillary_Occlusal_View,2976.0,2231.0,13.453751849569787,False,
anonymous_003-007-839-00_1730103285428_Maxillary_Occlusal_View,3648.0,2734.0,5.802496820195917,False,
anonymous_003-008-749-00_1729606106544_Maxillary_Occlusal_View,1618.0,1213.0,18.429597109354663,False,
anonymous_003-007-991-00_1730963330466_Maxillary_Occlusal_View,3454.0,2589.0,9.301841795609729,False,
anonymous_003-007-658-00_1729226761156_Maxillary_Occlusal_View,3648.0,2734.0,11.414988034870472,False,
anonymous_003-007-723-00_1729499837526_Maxillary_Occlusal_View,2373.0,1582.0,19.028515832193147,False,
anonymous_003-008-824-00_1729949582082_Maxillary_Occlusal_View,1943.0,1091.0,20.52354185286191,False,
anonymous_003-007-1301-00_1733385797447_Maxillary_Occlusal_View,2877.0,2156.0,17.263669077134676,False,
anonymous_003-008-1188-00_1732714947165_Maxillary_Occlusal_View,1534.0,1150.0,22.92487500481845,False,
anonymous_003_007_552_00_1728885630732_Maxillary_Occlusal_View,2831.0,1888.0,55.48993201036958,False,
anonymous_003_007_462_00_1728566123721_Maxillary_Occlusal_View,1841.0,1380.0,25.003643146907823,False,
anonymous_003-008-1275-00_1733142218216_Maxillary_Occlusal_View,1413.0,1059.0,146.0996605779484,False,
anonymous_003-008-1134-00_1732531184012_Maxillary_Occlusal_View,1611.0,1207.0,29.46991761726282,False,
anonymous_003-008-731-00_1729520727758_Maxillary_Occlusal_View,1599.0,1199.0,27.327073121111216,False,
anonymous_003_103_441_00_1728482331326_Maxillary_Occlusal_View,1647.0,1234.0,17.488260882921406,False,
anonymous_003-007-669-00_1729236271453_Maxillary_Occlusal_View,3170.0,2113.0,9.927060059661816,False,
anonymous_003-007-960-00_1730867324670_Maxillary_Occlusal_View,3613.0,2408.0,8.8678632992126,False,
anonymous_003-008-1440-00_1734006422034_Maxillary_Occlusal_View,1895.0,1420.0,23.54335968696582,False,
anonymous_003_103_375_00_1728130226512_Maxillary_Occlusal_View,1563.0,1172.0,13.717563683223293,False,
anonymous_003-007-964-00_1730872789310_Maxillary_Occlusal_View,3790.0,2840.0,8.486260619027728,False,
anonymous_003-007-1231-00_1732942105328_Maxillary_Occlusal_View,2659.0,1993.0,9.256703609227134,False,
anonymous_003-007-630-00_1729141929109_Maxillary_Occlusal_View,3031.0,2021.0,5.967065864378196,False,
anonymous_003_007_527_00_1728800578018_Maxillary_Occlusal_View,2417.0,1611.0,11.815697361968281,False,
anonymous_003_007_419_00_1728451706078_Maxillary_Occlusal_View,2557.0,1436.0,68.86167818555556,False,
anonymous_003_103_328_00_1727958246838_Maxillary_Occlusal_View,1539.0,1154.0,27.484207742449122,False,
anonymous_003-007-901-00_1730354419378_Maxillary_Occlusal_View,2982.0,2235.0,11.927468752267592,False,
anonymous_003-008-590-00_1728986645135_Maxillary_Occlusal_View,1595.0,1195.0,60.48641430424572,False,
anonymous_003-007-880-00_1730277823725_Maxillary_Occlusal_View,3358.0,2517.0,16.039463485314073,False,
anonymous_003-007-1344-00_1733557206719_Maxillary_Occlusal_View,3543.0,2656.0,9.275221853442746,False,
anonymous_003-008-1271-00_1733138221922_Maxillary_Occlusal_View,1660.0,1244.0,19.863884863508233,False,
anonymous_004-008-1464-00_1734099484141_Maxillary_Occlusal_View,1570.0,1177.0,14.247159143865575,False,
anonymous_003-007-1008-00_1731046769270_Maxillary_Occlusal_View,2806.0,2103.0,12.1734475279421,False,
anonymous_003_103_310_00_1727879635589_Maxillary_Occlusal_View,1638.0,1227.0,15.512906581991581,False,
anonymous_003-008-567-00_1728910691586_Maxillary_Occlusal_View,1727.0,1294.0,16.023911863029767,False,
anonymous_003-007-830-00_1730091915668_Maxillary_Occlusal_View,3335.0,2500.0,8.129819122103774,False,
anonymous_003-007-632-00_1729144134892_Maxillary_Occlusal_View,3152.0,2101.0,6.197823018065934,False,
anonymous_003-008-571-00_1728915544187_Maxillary_Occlusal_View,1537.0,1152.0,20.5566929639961,False,
anonymous_003-007-1444-00_1734065185373_Maxillary_Occlusal_View,2702.0,2025.0,12.003171676225335,False,
anonymous_003_008_542_00_1728819062714_Maxillary_Occlusal_View,1694.0,1270.0,14.417886992165391,False,
anonymous_003_103_305_00_1727873872476_Maxillary_Occlusal_View,1470.0,1102.0,24.005138311631352,False,
anonymous_003-007-923-00_1730699938519_Maxillary_Occlusal_View,3598.0,2697.0,8.109990347999922,False,
anonymous_003-007-1384-00_1733810523480_Maxillary_Occlusal_View,2731.0,2047.0,13.636156864843386,False,
anonymous_003-007-689-00_1729311424743_Maxillary_Occlusal_View,3581.0,2387.0,12.377036526052636,False,
anonymous_003-009-703-00_1729334403549_Maxillary_Occlusal_View,1719.0,1146.0,42.89560754590627,False,
anonymous_003-007-873-00_1730266781026_Maxillary_Occlusal_View,3450.0,2586.0,7.051464052987808,False,
anonymous_003-008-1088-00_1732185029631_Maxillary_Occlusal_View,1576.0,1181.0,16.200877082356264,False,
anonymous_003_007_525_00_1728797698567_Maxillary_Occlusal_View,2964.0,2222.0,52.79913234191911,False,
anonymous_003_103_350_00_1728041382969_Maxillary_Occlusal_View,1821.0,1365.0,37.3157081151506,False,
anonymous_003-007-1042-00_1731311050235_Maxillary_Occlusal_View,2896.0,2170.0,15.154149373939411,False,
anonymous_003-007-919-00_1730693501822_Maxillary_Occlusal_View,3509.0,2340.0,12.984178952816912,False,
anonymous_003_008_516_00_1728727453316_Maxillary_Occlusal_View,1857.0,1392.0,17.695088002696522,False,
anonymous_003-008-654-00_1729172264488_Maxillary_Occlusal_View,1547.0,1159.0,23.772059587836168,False,
anonymous_003-007-660-00_1729228102787_Maxillary_Occlusal_View,3634.0,2724.0,11.174452080904318,False,
anonymous_003-007-613-00_1729067823449_Maxillary_Occlusal_View,3707.0,2472.0,39.81752443942843,False,
anonymous_003-007-1408-00_1733905931318_Maxillary_Occlusal_View,2863.0,2146.0,14.141608243307974,False,
anonymous_003-008-1163-00_1732627585033_Maxillary_Occlusal_View,1830.0,1372.0,91.68095883866793,False,
anonymous_003-007-850-00_1730187827312_Maxillary_Occlusal_View,3129.0,2345.0,7.500981432484507,False,
anonymous_003-008-1287-00_1733305972323_Maxillary_Occlusal_View,1604.0,1202.0,21.82780967691408,False,
anonymous_003-007-1281-00_1733293729321_Maxillary_Occlusal_View,2957.0,2216.0,10.174012072031612,False,
anonymous_003-008-793-00_1729852086224_Maxillary_Occlusal_View,1795.0,1345.0,18.124556029397382,False,
anonymous_003-007-832-00_1730094248119_Maxillary_Occlusal_View,3275.0,2455.0,7.338155187910536,False,
anonymous_003-007-1388-00_1733817167049_Maxillary_Occlusal_View,2390.0,1792.0,12.448256077547551,False,
anonymous_003-008-763-00_1729681031026_Maxillary_Occlusal_View,1566.0,1174.0,18.217753769634754,False,
anonymous_003-008-893-00_1730294021313_Maxillary_Occlusal_View,1853.0,1389.0,18.535316971378723,False,
anonymous_003_103_432_00_1728469253116_Maxillary_Occlusal_View,1707.0,1279.0,17.761161632301544,False,
anonymous_003-008-623-00_1729088109108_Maxillary_Occlusal_View,1655.0,1240.0,28.762564399305546,False,
anonymous_003_103_429_00_1728465660334_Maxillary_Occlusal_View,2080.0,1559.0,10.204232857330966,False,
anonymous_003-008-679-00_1729249395420_Maxillary_Occlusal_View,1706.0,1279.0,23.933889068526447,False,
anonymous_003_007_342_00_1728025115744_Maxillary_Occlusal_View,2323.0,1305.0,84.69655674924579,False,
anonymous_003-008-1267-00_1733133235976_Maxillary_Occlusal_View,1317.0,987.0,135.685531299693,False,
anonymous_003-008-648-00_1729163792384_Maxillary_Occlusal_View,1652.0,1238.0,20.376394437108377,False,
anonymous_003_007_466_00_1728571298406_Maxillary_Occlusal_View,1772.0,1328.0,16.26859448125515,False,
anonymous_003_007_554_00_1728888437675_Maxillary_Occlusal_View,2509.0,1673.0,119.73543025163166,False,
anonymous_003_007_556_00_1728891607018_Maxillary_Occlusal_View,3124.0,2341.0,41.32145333768831,False,
anonymous_003-008-1001-00_1730984142661_Maxillary_Occlusal_View,1524.0,1143.0,45.94586814877954,False,
anonymous_003-008-565-00_1728907603455_Maxillary_Occlusal_View,1804.0,1352.0,15.350091906567155,False,
anonymous_003-008-778-00_1729764871150_Maxillary_Occlusal_View,1620.0,1214.0,20.110914248488598,False,
anonymous_003_008_540_00_1728816533325_Maxillary_Occlusal_View,1553.0,1164.0,21.436310466673508,False,
anonymous_003-008-856-00_1730197612329_Maxillary_Occlusal_View,1772.0,1328.0,20.89634948323344,False,
anonymous_003-008-1253-00_1732971070859_Maxillary_Occlusal_View,1662.0,1245.0,29.88871773984858,False,
anonymous_003_103_415_00_1728388417820_Maxillary_Occlusal_View,1464.0,1097.0,20.520872091393123,False,
anonymous_004-008-1466-00_1734101348857_Maxillary_Occlusal_View,1307.0,979.0,31.270144318110265,False,
anonymous_003-007-640-00_1729152779082_Maxillary_Occlusal_View,4080.0,2720.0,13.305923351478285,False,
anonymous_003-007-948-00_1730790519453_Maxillary_Occlusal_View,3123.0,2341.0,5.223764703272326,False,
anonymous_004-008-917-00_1730381332501_Maxillary_Occlusal_View,1570.0,1177.0,29.12939985960756,False,
anonymous_003-008-791-00_1729849650005_Maxillary_Occlusal_View,1588.0,1191.0,24.02394514601058,False,
anonymous_003-007-696-00_1729317967108_Maxillary_Occlusal_View,2101.0,1400.0,18.143786483057287,False,
anonymous_003-008-913-00_1730374663171_Maxillary_Occlusal_View,1793.0,1007.0,27.251061829310412,False,
anonymous_003-007-1265-00_1733126882472_Maxillary_Occlusal_View,3035.0,2275.0,6.462745754404759,False,
anonymous_004-007-1402-00_1733897805768_Maxillary_Occlusal_View,3297.0,2471.0,11.030287589978954,False,
anonymous_003-008-1138-00_1732535496374_Maxillary_Occlusal_View,1470.0,1102.0,35.272992039036986,False,
anonymous_003_103_391_00_1728205427195_Maxillary_Occlusal_View,1870.0,1402.0,18.289988523029574,False,
anonymous_003-007-1080-00_1731475512134_Maxillary_Occlusal_View,3472.0,2602.0,8.50373546195354,False,
anonymous_003-008-1295-00_1733315710222_Maxillary_Occlusal_View,1396.0,1046.0,26.188811363350883,False,
anonymous_003-008-818-00_1729941374322_Maxillary_Occlusal_View,1732.0,1298.0,19.86750529273832,False,
anonymous_003-008-1325-00_1733480681866_Maxillary_Occlusal_View,1610.0,1207.0,22.65950276174591,False,
anonymous_003-008-862-00_1730205438736_Maxillary_Occlusal_View,1523.0,1141.0,21.547158582103066,False,
anonymous_004-007-1321-00_1733473332768_Maxillary_Occlusal_View,3098.0,2322.0,12.676855785816793,False,
anonymous_003-007-638-00_1729150964001_Maxillary_Occlusal_View,3654.0,2436.0,9.270282438100628,False,
anonymous_003-007-1126-00_1732515253289_Maxillary_Occlusal_View,2959.0,2218.0,6.22427412396544,False,
anonymous_003-008-1436-00_1734002023328_Maxillary_Occlusal_View,1679.0,1259.0,17.60769747000428,False,
anonymous_003-008-1054-00_1731332014380_Maxillary_Occlusal_View,1426.0,1069.0,26.914160643039555,False,
anonymous_003-007-788-00_1729839721436_Maxillary_Occlusal_View,3793.0,2843.0,33.629183424412936,False,
anonymous_003-008-1247-00_1732965457605_Maxillary_Occlusal_View,1573.0,1179.0,16.31045088374163,False,
anonymous_003_103_332_00_1727963224846_Maxillary_Occlusal_View,1680.0,1259.0,20.431460584050548,False,
anonymous_002-007-1425-00_1733985413148_Maxillary_Occlusal_View,2758.0,2067.0,16.30259684438254,False,
anonymous_003-007-581-00_1728972796940_Maxillary_Occlusal_View,2772.0,1848.0,58.39299867022271,False,
anonymous_003-007-1335-00_1733549834282_Maxillary_Occlusal_View,2885.0,2162.0,11.5728096663561,False,
anonymous_003-008-615-00_1729074735259_Maxillary_Occlusal_View,1694.0,1270.0,26.086166848776053,False,
anonymous_003_103_377_00_1728133285533_Maxillary_Occlusal_View,1585.0,1188.0,24.615452593505555,False,
anonymous_003-008-1104-00_1732272483924_Maxillary_Occlusal_View,1467.0,1099.0,18.424108047258525,False,
anonymous_003-008-1417-00_1733917109783_Maxillary_Occlusal_View,1562.0,1171.0,35.86903785671124,False,
anonymous_003_007_502_00_1728708607584_Maxillary_Occlusal_View,2277.0,1518.0,17.556980121707223,False,
anonymous_003-007-577-00_1728965843715_Maxillary_Occlusal_View,2711.0,2711.0,10.887457413709583,False,
anonymous_003_103_358_00_1728053441663_Maxillary_Occlusal_View,1767.0,1324.0,21.568527062519014,False,
anonymous_003-007-699-00_1729324752845_Maxillary_Occlusal_View,2322.0,1548.0,11.280696706212847,False,
anonymous_003_007_559_00_1728894486088_Maxillary_Occlusal_View,2489.0,1659.0,96.09497584099478,False,
anonymous_003-008-650-00_1729167733200_Maxillary_Occlusal_View,1457.0,1092.0,25.413965619734864,False,
anonymous_003-007-806-00_1729919233160_Maxillary_Occlusal_View,3313.0,2483.0,9.014951962397307,False,
anonymous_003-008-935-00_1730724141122_Maxillary_Occlusal_View,1341.0,1005.0,19.202040505897063,False,
anonymous_003_007_395_00_1728367097307_Maxillary_Occlusal_View,2601.0,1461.0,12.338437891972152,False,
anonymous_003-008-1273-00_1733140554614_Maxillary_Occlusal_View,1432.0,1074.0,181.83672756174215,False,
anonymous_003-008-1396-00_1733833829814_Maxillary_Occlusal_View,1526.0,1144.0,25.5568366886241,False,
anonymous_003-007-757-00_1729669599847_Maxillary_Occlusal_View,3128.0,2344.0,10.009216656609276,False,
anonymous_003-007-878-00_1730274520723_Maxillary_Occlusal_View,3332.0,2497.0,6.459172884874047,False,
anonymous_003-009-707-00_1729343513251_Maxillary_Occlusal_View,2121.0,1414.0,13.721580913034297,False,
anonymous_003_007_344_00_1728027849334_Maxillary_Occlusal_View,2405.0,1803.0,14.226932653115618,False,
anonymous_003_008_498_00_1728656110446_Maxillary_Occlusal_View,2143.0,1606.0,13.913061369999516,False,
anonymous_003_103_303_00_1727871236587_Maxillary_Occlusal_View,1599.0,1198.0,20.848466498697494,False,
anonymous_003_103_389_00_1728201279605_Maxillary_Occlusal_View,1556.0,1166.0,16.990886265928467,False,
anonymous_003-007-609-00_1729062135762_Maxillary_Occlusal_View,2815.0,1877.0,21.835032524870776,False,
anonymous_003-008-1291-00_1733311003393_Maxillary_Occlusal_View,1413.0,1059.0,23.05328825171081,False,
anonymous_003-007-1147-00_1732601448785_Maxillary_Occlusal_View,2917.0,2186.0,8.718218373819381,False,
anonymous_004-008-915-00_1730378380302_Maxillary_Occlusal_View,1577.0,1182.0,22.784167933434528,False,
anonymous_003-008-1354-00_1733575459863_Maxillary_Occlusal_View,1448.0,1085.0,20.855609123944745,False,
anonymous_003-008-1378-00_1733754009693_Maxillary_Occlusal_View,1542.0,1156.0,16.219515605617012,False,
anonymous_003-008-1200-00_1732786546715_Maxillary_Occlusal_View,1400.0,1049.0,15.817904633073093,False,
anonymous_003-007-1471-00_1734154142740_Maxillary_Occlusal_View,2404.0,1802.0,13.98364338010321,False,
anonymous_003-007-1454-00_1734076622499_Maxillary_Occlusal_View,2881.0,2159.0,13.338361076381752,False,
anonymous_003-007-1082-00_1731478941599_Maxillary_Occlusal_View,3132.0,2347.0,7.42995691355651,False,
anonymous_003-008-1108-00_1732278434307_Maxillary_Occlusal_View,1680.0,1259.0,18.009744278363605,False,
anonymous_003-007-691-00_1729313275146_Maxillary_Occlusal_View,3122.0,2340.0,6.934370216978933,False,
anonymous_003-007-663-00_1729231959410_Maxillary_Occlusal_View,3374.0,2529.0,17.855640895640253,False,
anonymous_003-007-1382-00_1733807613592_Maxillary_Occlusal_View,2666.0,1998.0,16.471153503701583,False,
anonymous_003-007-1100-00_1732262920724_Maxillary_Occlusal_View,2904.0,2176.0,7.956992947170573,False,
anonymous_003-008-1114-00_1732362046489_Maxillary_Occlusal_View,1630.0,1222.0,39.02373257737104,False,
anonymous_003_007_450_00_1728541413504_Maxillary_Occlusal_View,2559.0,1437.0,62.35411877913579,False,
anonymous_003-007-711-00_1729486430166_Maxillary_Occlusal_View,2076.0,1384.0,17.666778342091767,False,
anonymous_003-007-1446-00_1734067718905_Maxillary_Occlusal_View,2719.0,2038.0,14.651643560987983,False,
anonymous_003_007_421_00_1728455045188_Maxillary_Occlusal_View,2493.0,2493.0,13.234950520506898,False,
anonymous_003-008-1308-00_1733401560725_Maxillary_Occlusal_View,1478.0,1108.0,45.03044457643532,False,
anonymous_003-008-860-00_1730202956330_Maxillary_Occlusal_View,1665.0,1248.0,24.842997205846594,False,
anonymous_003-007-759-00_1729673074394_Maxillary_Occlusal_View,3413.0,2558.0,5.820089079423197,False,
anonymous_003-008-747-00_1729604100835_Maxillary_Occlusal_View,1403.0,1051.0,22.397864928484896,False,
anonymous_003-008-1372-00_1733740703713_Maxillary_Occlusal_View,1560.0,1169.0,47.636135123047275,False,
anonymous_003-007-1368-00_1733733008054_Maxillary_Occlusal_View,2961.0,2219.0,7.951048144491975,False,
anonymous_003-008-1305-00_1733394975162_Maxillary_Occlusal_View,1478.0,1108.0,40.45446024199389,False,
anonymous_003-008-1204-00_1732791234357_Maxillary_Occlusal_View,1574.0,1180.0,38.91142168582725,False,
anonymous_003-007-585-00_1728979691813_Maxillary_Occlusal_View,2716.0,2036.0,11.819052337753394,False,
anonymous_003-007-966-00_1730877856983_Maxillary_Occlusal_View,3392.0,2542.0,13.006318598874715,False,
anonymous_003-008-743-00_1729599647750_Maxillary_Occlusal_View,1465.0,1098.0,25.210718828990032,False,
anonymous_003-007-1259-00_1733119589750_Maxillary_Occlusal_View,2562.0,1920.0,7.919458056656614,False,
anonymous_003_007_454_00_1728548324368_Maxillary_Occlusal_View,3458.0,1942.0,15.611865995499521,False,
anonymous_003-008-646-00_1729160916094_Maxillary_Occlusal_View,1618.0,1213.0,16.138557593326297,False,
anonymous_003-008-1311-00_1733404330359_Maxillary_Occlusal_View,1667.0,1249.0,35.50004610261569,False,
anonymous_003_008_544_00_1728822011301_Maxillary_Occlusal_View,1683.0,1262.0,24.35932598421486,False,
anonymous_003_007_362_00_1728106141017_Maxillary_Occlusal_View,1987.0,1987.0,16.89483074255274,False,
anonymous_003-007-1363-00_1733726568839_Maxillary_Occlusal_View,3181.0,2384.0,8.991815785676579,False,
anonymous_003_007_360_00_1728102400598_Maxillary_Occlusal_View,3159.0,1774.0,42.16150202367237,False,
anonymous_003-007-1338-00_1733552548400_Maxillary_Occlusal_View,2703.0,2026.0,12.951888303086761,False,
anonymous_003-007-673-00_1729239709286_Maxillary_Occlusal_View,3960.0,2640.0,12.020519856074237,False,
anonymous_003-007-717-00_1729494912902_Maxillary_Occlusal_View,2385.0,1590.0,16.349298416208672,False,
